02/03/18- 21:42:06  -- 2018 -- 600 -- 211 -- {'2019': 731.0, '2020': 306.0, '2018': 704.0}
02/03/18- 21:42:06  -- 2019 -- 349 -- 80 -- {'2019': 731.0, '2020': 306.0, '2018': 700.0}
02/03/18- 21:42:06  -- 2020 -- 195 -- 400 -- {'2019': 727.0, '2020': 306.0, '2018': 700.0}
02/03/18- 21:42:09  -- 2018 -- 600 -- 221 -- {'2019': 727.0, '2020': 302.0, '2018': 700.0}
02/03/18- 21:42:09  -- 2019 -- 360 -- 80 -- {'2019': 727.0, '2020': 302.0, '2018': 696.0}
02/03/18- 21:42:09  -- 2020 -- 186 -- 400 -- {'2019': 722.0, '2020': 302.0, '2018': 696.0}
02/03/18- 21:42:12  -- 2018 -- 600 -- 229 -- {'2019': 722.0, '2020': 298.0, '2018': 696.0}
02/03/18- 21:42:12  -- 2019 -- 371 -- 80 -- {'2019': 722.0, '2020': 298.0, '2018': 692.0}
02/03/18- 21:42:12  -- 2020 -- 174 -- 400 -- {'2019': 717.0, '2020': 298.0, '2018': 692.0}
02/03/18- 21:42:15  -- 2018 -- 600 -- 240 -- {'2019': 717.0, '2020': 293.0, '2018': 692.0}
02/03/18- 21:42:15  -- 2019 -- 381 -- 80 -- {'2019': 717.0, '2020': 293.0, '2018': 687.0}
02/03/18- 21:42:15  -- 2020 -- 165 -- 400 -- {'2019': 713.0, '2020': 293.0, '2018': 687.0}
02/03/18- 21:42:18  -- 2018 -- 600 -- 251 -- {'2019': 713.0, '2020': 289.0, '2018': 687.0}
02/03/18- 21:42:18  -- 2019 -- 392 -- 80 -- {'2019': 713.0, '2020': 289.0, '2018': 683.0}
02/03/18- 21:42:18  -- 2020 -- 153 -- 400 -- {'2019': 708.0, '2020': 289.0, '2018': 683.0}
02/03/18- 21:42:21  -- 2018 -- 600 -- 260 -- {'2019': 708.0, '2020': 284.0, '2018': 683.0}
02/03/18- 21:42:21  -- 2019 -- 402 -- 80 -- {'2019': 708.0, '2020': 284.0, '2018': 679.0}
02/03/18- 21:42:21  -- 2020 -- 143 -- 400 -- {'2019': 704.0, '2020': 284.0, '2018': 679.0}
02/03/18- 21:42:24  -- 2018 -- 600 -- 270 -- {'2019': 704.0, '2020': 280.0, '2018': 679.0}
02/03/18- 21:42:24  -- 2019 -- 412 -- 80 -- {'2019': 704.0, '2020': 280.0, '2018': 674.0}
02/03/18- 21:42:24  -- 2020 -- 134 -- 400 -- {'2019': 699.0, '2020': 280.0, '2018': 674.0}
02/03/18- 21:42:27  -- 2018 -- 600 -- 281 -- {'2019': 699.0, '2020': 276.0, '2018': 674.0}
02/03/18- 21:42:27  -- 2019 -- 422 -- 80 -- {'2019': 699.0, '2020': 276.0, '2018': 669.0}
02/03/18- 21:42:27  -- 2020 -- 124 -- 400 -- {'2019': 695.0, '2020': 276.0, '2018': 669.0}
02/03/18- 21:42:30  -- 2018 -- 600 -- 290 -- {'2019': 695.0, '2020': 271.0, '2018': 669.0}
02/03/18- 21:42:31  -- 2019 -- 433 -- 80 -- {'2019': 695.0, '2020': 271.0, '2018': 666.0}
02/03/18- 21:42:31  -- 2020 -- 114 -- 400 -- {'2019': 690.0, '2020': 271.0, '2018': 666.0}
02/03/18- 21:42:34  -- 2018 -- 600 -- 300 -- {'2019': 690.0, '2020': 267.0, '2018': 666.0}
02/03/18- 21:42:34  -- 2019 -- 443 -- 80 -- {'2019': 690.0, '2020': 267.0, '2018': 661.0}
02/03/18- 21:42:34  -- 2020 -- 103 -- 400 -- {'2019': 686.0, '2020': 267.0, '2018': 661.0}
02/03/18- 21:42:37  -- 2018 -- 600 -- 310 -- {'2019': 686.0, '2020': 262.0, '2018': 661.0}
02/03/18- 21:42:37  -- 2019 -- 454 -- 80 -- {'2019': 686.0, '2020': 262.0, '2018': 657.0}
02/03/18- 21:42:37  -- 2020 -- 93 -- 400 -- {'2019': 681.0, '2020': 262.0, '2018': 657.0}
02/03/18- 21:42:40  -- 2018 -- 600 -- 320 -- {'2019': 681.0, '2020': 258.0, '2018': 657.0}
02/03/18- 21:42:40  -- 2019 -- 464 -- 80 -- {'2019': 681.0, '2020': 258.0, '2018': 652.0}
02/03/18- 21:42:40  -- 2020 -- 83 -- 400 -- {'2019': 677.0, '2020': 258.0, '2018': 652.0}
02/03/18- 21:42:43  -- 2018 -- 600 -- 331 -- {'2019': 677.0, '2020': 254.0, '2018': 652.0}
02/03/18- 21:42:43  -- 2019 -- 473 -- 80 -- {'2019': 677.0, '2020': 254.0, '2018': 648.0}
02/03/18- 21:42:43  -- 2020 -- 72 -- 400 -- {'2019': 673.0, '2020': 254.0, '2018': 648.0}
02/03/18- 21:42:46  -- 2018 -- 600 -- 341 -- {'2019': 673.0, '2020': 249.0, '2018': 648.0}
02/03/18- 21:42:46  -- 2019 -- 482 -- 80 -- {'2019': 673.0, '2020': 249.0, '2018': 643.0}
02/03/18- 21:42:46  -- 2020 -- 62 -- 400 -- {'2019': 669.0, '2020': 249.0, '2018': 643.0}
02/03/18- 21:42:49  -- 2018 -- 600 -- 351 -- {'2019': 669.0, '2020': 244.0, '2018': 643.0}
02/03/18- 21:42:49  -- 2019 -- 492 -- 80 -- {'2019': 669.0, '2020': 244.0, '2018': 639.0}
02/03/18- 21:42:49  -- 2020 -- 60 -- 393 -- {'2019': 665.0, '2020': 244.0, '2018': 639.0}
02/03/18- 21:42:52  -- 2018 -- 600 -- 361 -- {'2019': 665.0, '2020': 241.0, '2018': 639.0}
02/03/18- 21:42:52  -- 2019 -- 500 -- 80 -- {'2019': 665.0, '2020': 241.0, '2018': 635.0}
02/03/18- 21:42:52  -- 2020 -- 60 -- 382 -- {'2019': 661.0, '2020': 241.0, '2018': 635.0}
02/03/18- 21:42:55  -- 2018 -- 600 -- 371 -- {'2019': 661.0, '2020': 236.0, '2018': 635.0}
02/03/18- 21:42:55  -- 2019 -- 510 -- 80 -- {'2019': 661.0, '2020': 236.0, '2018': 630.0}
02/03/18- 21:42:55  -- 2020 -- 60 -- 371 -- {'2019': 657.0, '2020': 236.0, '2018': 630.0}
02/03/18- 21:42:58  -- 2018 -- 600 -- 379 -- {'2019': 657.0, '2020': 231.0, '2018': 630.0}
02/03/18- 21:42:58  -- 2019 -- 518 -- 80 -- {'2019': 657.0, '2020': 231.0, '2018': 627.0}
02/03/18- 21:42:58  -- 2020 -- 60 -- 362 -- {'2019': 653.0, '2020': 231.0, '2018': 627.0}
02/03/18- 21:43:01  -- 2018 -- 600 -- 391 -- {'2019': 653.0, '2020': 227.0, '2018': 627.0}
02/03/18- 21:43:01  -- 2019 -- 528 -- 80 -- {'2019': 653.0, '2020': 227.0, '2018': 622.0}
02/03/18- 21:43:01  -- 2020 -- 60 -- 354 -- {'2019': 649.0, '2020': 227.0, '2018': 622.0}
02/03/18- 21:43:04  -- 2018 -- 600 -- 400 -- {'2019': 649.0, '2020': 224.0, '2018': 622.0}
02/03/18- 21:43:04  -- 2019 -- 540 -- 80 -- {'2019': 649.0, '2020': 224.0, '2018': 618.0}
02/03/18- 21:43:04  -- 2020 -- 60 -- 345 -- {'2019': 644.0, '2020': 224.0, '2018': 618.0}
02/03/18- 21:43:07  -- 2018 -- 589 -- 400 -- {'2019': 644.0, '2020': 220.0, '2018': 618.0}
02/03/18- 21:43:07  -- 2019 -- 550 -- 80 -- {'2019': 644.0, '2020': 220.0, '2018': 618.0}
02/03/18- 21:43:07  -- 2020 -- 60 -- 335 -- {'2019': 639.0, '2020': 220.0, '2018': 618.0}
02/03/18- 21:43:10  -- 2018 -- 578 -- 400 -- {'2019': 639.0, '2020': 215.0, '2018': 618.0}
02/03/18- 21:43:10  -- 2019 -- 561 -- 80 -- {'2019': 639.0, '2020': 215.0, '2018': 618.0}
02/03/18- 21:43:10  -- 2020 -- 60 -- 327 -- {'2019': 635.0, '2020': 215.0, '2018': 618.0}
02/03/18- 21:43:13  -- 2018 -- 569 -- 400 -- {'2019': 635.0, '2020': 212.0, '2018': 618.0}
02/03/18- 21:43:13  -- 2019 -- 571 -- 80 -- {'2019': 635.0, '2020': 212.0, '2018': 618.0}
02/03/18- 21:43:13  -- 2020 -- 60 -- 315 -- {'2019': 630.0, '2020': 212.0, '2018': 618.0}
02/03/18- 21:43:16  -- 2018 -- 561 -- 400 -- {'2019': 630.0, '2020': 207.0, '2018': 618.0}
02/03/18- 21:43:17  -- 2019 -- 580 -- 80 -- {'2019': 630.0, '2020': 207.0, '2018': 618.0}
02/03/18- 21:43:17  -- 2020 -- 60 -- 307 -- {'2019': 626.0, '2020': 207.0, '2018': 618.0}
02/03/18- 21:43:20  -- 2018 -- 551 -- 400 -- {'2019': 626.0, '2020': 203.0, '2018': 618.0}
02/03/18- 21:43:20  -- 2019 -- 588 -- 80 -- {'2019': 626.0, '2020': 203.0, '2018': 618.0}
02/03/18- 21:43:20  -- 2020 -- 60 -- 298 -- {'2019': 623.0, '2020': 203.0, '2018': 618.0}
02/03/18- 21:43:23  -- 2018 -- 541 -- 400 -- {'2019': 623.0, '2020': 199.0, '2018': 618.0}
02/03/18- 21:43:23  -- 2019 -- 598 -- 80 -- {'2019': 623.0, '2020': 199.0, '2018': 618.0}
02/03/18- 21:43:23  -- 2020 -- 60 -- 287 -- {'2019': 619.0, '2020': 199.0, '2018': 618.0}
02/03/18- 21:43:26  -- 2018 -- 531 -- 400 -- {'2019': 619.0, '2020': 194.0, '2018': 618.0}
02/03/18- 21:43:26  -- 2019 -- 600 -- 89 -- {'2019': 619.0, '2020': 194.0, '2018': 618.0}
02/03/18- 21:43:26  -- 2020 -- 60 -- 279 -- {'2019': 753.0, '2020': 194.0, '2018': 618.0}
02/03/18- 21:43:29  -- 2018 -- 521 -- 400 -- {'2019': 753.0, '2020': 191.0, '2018': 618.0}
02/03/18- 21:43:29  -- 2019 -- 600 -- 99 -- {'2019': 753.0, '2020': 191.0, '2018': 618.0}
02/03/18- 21:43:29  -- 2020 -- 60 -- 268 -- {'2019': 749.0, '2020': 191.0, '2018': 618.0}
02/03/18- 21:43:32  -- 2018 -- 513 -- 400 -- {'2019': 749.0, '2020': 186.0, '2018': 618.0}
02/03/18- 21:43:32  -- 2019 -- 600 -- 110 -- {'2019': 749.0, '2020': 186.0, '2018': 618.0}
02/03/18- 21:43:32  -- 2020 -- 60 -- 260 -- {'2019': 744.0, '2020': 186.0, '2018': 618.0}
02/03/18- 21:43:35  -- 2018 -- 502 -- 400 -- {'2019': 744.0, '2020': 183.0, '2018': 618.0}
02/03/18- 21:43:35  -- 2019 -- 600 -- 119 -- {'2019': 744.0, '2020': 183.0, '2018': 618.0}
02/03/18- 21:43:35  -- 2020 -- 60 -- 250 -- {'2019': 740.0, '2020': 183.0, '2018': 618.0}
02/03/18- 21:43:38  -- 2018 -- 500 -- 400 -- {'2019': 740.0, '2020': 178.0, '2018': 618.0}
02/03/18- 21:43:38  -- 2019 -- 600 -- 129 -- {'2019': 740.0, '2020': 178.0, '2018': 618.0}
02/03/18- 21:43:38  -- 2020 -- 60 -- 240 -- {'2019': 736.0, '2020': 178.0, '2018': 618.0}
02/03/18- 21:43:41  -- 2018 -- 500 -- 400 -- {'2019': 736.0, '2020': 174.0, '2018': 618.0}
02/03/18- 21:43:41  -- 2019 -- 600 -- 138 -- {'2019': 736.0, '2020': 174.0, '2018': 618.0}
02/03/18- 21:43:41  -- 2020 -- 60 -- 230 -- {'2019': 732.0, '2020': 174.0, '2018': 618.0}
02/03/18- 21:43:44  -- 2018 -- 500 -- 400 -- {'2019': 732.0, '2020': 170.0, '2018': 618.0}
02/03/18- 21:43:44  -- 2019 -- 600 -- 147 -- {'2019': 732.0, '2020': 170.0, '2018': 618.0}
02/03/18- 21:43:44  -- 2020 -- 60 -- 220 -- {'2019': 728.0, '2020': 170.0, '2018': 618.0}
02/03/18- 21:43:47  -- 2018 -- 496 -- 400 -- {'2019': 728.0, '2020': 165.0, '2018': 618.0}
02/03/18- 21:43:47  -- 2019 -- 600 -- 158 -- {'2019': 728.0, '2020': 165.0, '2018': 618.0}
02/03/18- 21:43:47  -- 2020 -- 60 -- 211 -- {'2019': 723.0, '2020': 165.0, '2018': 618.0}
02/03/18- 21:43:50  -- 2018 -- 486 -- 400 -- {'2019': 723.0, '2020': 161.0, '2018': 618.0}
02/03/18- 21:43:50  -- 2019 -- 600 -- 169 -- {'2019': 723.0, '2020': 161.0, '2018': 618.0}
02/03/18- 21:43:50  -- 2020 -- 60 -- 200 -- {'2019': 718.0, '2020': 161.0, '2018': 618.0}
02/03/18- 21:43:53  -- 2018 -- 477 -- 400 -- {'2019': 718.0, '2020': 157.0, '2018': 618.0}
02/03/18- 21:43:53  -- 2019 -- 600 -- 179 -- {'2019': 718.0, '2020': 157.0, '2018': 425.0}
02/03/18- 21:43:53  -- 2020 -- 60 -- 190 -- {'2019': 714.0, '2020': 157.0, '2018': 425.0}
02/03/18- 21:43:56  -- 2018 -- 468 -- 400 -- {'2019': 714.0, '2020': 152.0, '2018': 425.0}
02/03/18- 21:43:56  -- 2019 -- 600 -- 188 -- {'2019': 714.0, '2020': 152.0, '2018': 421.0}
02/03/18- 21:43:56  -- 2020 -- 60 -- 178 -- {'2019': 710.0, '2020': 152.0, '2018': 421.0}
02/03/18- 21:43:59  -- 2018 -- 458 -- 400 -- {'2019': 710.0, '2020': 147.0, '2018': 421.0}
02/03/18- 21:43:59  -- 2019 -- 600 -- 198 -- {'2019': 710.0, '2020': 147.0, '2018': 417.0}
02/03/18- 21:43:59  -- 2020 -- 60 -- 169 -- {'2019': 706.0, '2020': 147.0, '2018': 417.0}
02/03/18- 21:44:02  -- 2018 -- 448 -- 400 -- {'2019': 706.0, '2020': 143.0, '2018': 417.0}
02/03/18- 21:44:02  -- 2019 -- 600 -- 208 -- {'2019': 706.0, '2020': 143.0, '2018': 412.0}
02/03/18- 21:44:02  -- 2020 -- 60 -- 159 -- {'2019': 701.0, '2020': 143.0, '2018': 412.0}
02/03/18- 21:44:05  -- 2018 -- 438 -- 400 -- {'2019': 701.0, '2020': 139.0, '2018': 412.0}
02/03/18- 21:44:05  -- 2019 -- 600 -- 219 -- {'2019': 701.0, '2020': 139.0, '2018': 408.0}
02/03/18- 21:44:05  -- 2020 -- 60 -- 151 -- {'2019': 696.0, '2020': 139.0, '2018': 408.0}
02/03/18- 21:44:08  -- 2018 -- 428 -- 400 -- {'2019': 696.0, '2020': 135.0, '2018': 408.0}
02/03/18- 21:44:09  -- 2019 -- 600 -- 229 -- {'2019': 696.0, '2020': 135.0, '2018': 404.0}
02/03/18- 21:44:09  -- 2020 -- 60 -- 141 -- {'2019': 692.0, '2020': 135.0, '2018': 404.0}
02/03/18- 21:44:12  -- 2018 -- 417 -- 400 -- {'2019': 692.0, '2020': 131.0, '2018': 404.0}
02/03/18- 21:44:12  -- 2019 -- 600 -- 239 -- {'2019': 692.0, '2020': 131.0, '2018': 399.0}
02/03/18- 21:44:12  -- 2020 -- 60 -- 132 -- {'2019': 688.0, '2020': 131.0, '2018': 399.0}
02/03/18- 21:44:15  -- 2018 -- 408 -- 400 -- {'2019': 688.0, '2020': 127.0, '2018': 399.0}
02/03/18- 21:44:15  -- 2019 -- 600 -- 249 -- {'2019': 688.0, '2020': 127.0, '2018': 395.0}
02/03/18- 21:44:15  -- 2020 -- 60 -- 121 -- {'2019': 683.0, '2020': 127.0, '2018': 395.0}
02/03/18- 21:44:18  -- 2018 -- 399 -- 400 -- {'2019': 683.0, '2020': 122.0, '2018': 395.0}
02/03/18- 21:44:18  -- 2019 -- 600 -- 260 -- {'2019': 683.0, '2020': 122.0, '2018': 391.0}
02/03/18- 21:44:18  -- 2020 -- 60 -- 111 -- {'2019': 679.0, '2020': 122.0, '2018': 391.0}
02/03/18- 21:44:21  -- 2018 -- 388 -- 400 -- {'2019': 679.0, '2020': 118.0, '2018': 391.0}
02/03/18- 21:44:21  -- 2019 -- 600 -- 270 -- {'2019': 679.0, '2020': 118.0, '2018': 386.0}
02/03/18- 21:44:21  -- 2020 -- 60 -- 101 -- {'2019': 674.0, '2020': 118.0, '2018': 386.0}
02/03/18- 21:44:24  -- 2018 -- 378 -- 400 -- {'2019': 674.0, '2020': 114.0, '2018': 386.0}
02/03/18- 21:44:24  -- 2019 -- 600 -- 280 -- {'2019': 674.0, '2020': 114.0, '2018': 382.0}
02/03/18- 21:44:24  -- 2020 -- 60 -- 90 -- {'2019': 670.0, '2020': 114.0, '2018': 382.0}
02/03/18- 21:44:27  -- 2018 -- 369 -- 400 -- {'2019': 670.0, '2020': 109.0, '2018': 382.0}
02/03/18- 21:44:27  -- 2019 -- 600 -- 289 -- {'2019': 670.0, '2020': 109.0, '2018': 378.0}
02/03/18- 21:44:27  -- 2020 -- 61 -- 80 -- {'2019': 666.0, '2020': 109.0, '2018': 378.0}
02/03/18- 21:44:30  -- 2018 -- 359 -- 400 -- {'2019': 666.0, '2020': 104.0, '2018': 378.0}
02/03/18- 21:44:30  -- 2019 -- 600 -- 300 -- {'2019': 666.0, '2020': 104.0, '2018': 374.0}
02/03/18- 21:44:30  -- 2020 -- 70 -- 80 -- {'2019': 661.0, '2020': 104.0, '2018': 374.0}
02/03/18- 21:44:33  -- 2018 -- 350 -- 400 -- {'2019': 661.0, '2020': 100.0, '2018': 374.0}
02/03/18- 21:44:33  -- 2019 -- 600 -- 309 -- {'2019': 661.0, '2020': 100.0, '2018': 370.0}
02/03/18- 21:44:33  -- 2020 -- 79 -- 80 -- {'2019': 657.0, '2020': 100.0, '2018': 370.0}
02/03/18- 21:44:36  -- 2018 -- 341 -- 400 -- {'2019': 657.0, '2020': 96.0, '2018': 370.0}
02/03/18- 21:44:36  -- 2019 -- 600 -- 320 -- {'2019': 657.0, '2020': 96.0, '2018': 366.0}
02/03/18- 21:44:36  -- 2020 -- 88 -- 80 -- {'2019': 652.0, '2020': 96.0, '2018': 366.0}
02/03/18- 21:44:39  -- 2018 -- 330 -- 400 -- {'2019': 652.0, '2020': 92.0, '2018': 366.0}
02/03/18- 21:44:39  -- 2019 -- 600 -- 329 -- {'2019': 652.0, '2020': 92.0, '2018': 361.0}
02/03/18- 21:44:39  -- 2020 -- 96 -- 80 -- {'2019': 649.0, '2020': 92.0, '2018': 361.0}
02/03/18- 21:44:42  -- 2018 -- 319 -- 400 -- {'2019': 649.0, '2020': 89.0, '2018': 361.0}
02/03/18- 21:44:42  -- 2019 -- 600 -- 339 -- {'2019': 649.0, '2020': 89.0, '2018': 356.0}
02/03/18- 21:44:42  -- 2020 -- 106 -- 80 -- {'2019': 644.0, '2020': 89.0, '2018': 356.0}
02/03/18- 21:44:45  -- 2018 -- 309 -- 400 -- {'2019': 644.0, '2020': 84.0, '2018': 356.0}
02/03/18- 21:44:45  -- 2019 -- 600 -- 348 -- {'2019': 644.0, '2020': 84.0, '2018': 352.0}
02/03/18- 21:44:45  -- 2020 -- 115 -- 80 -- {'2019': 640.0, '2020': 84.0, '2018': 352.0}
02/03/18- 21:44:48  -- 2018 -- 297 -- 400 -- {'2019': 640.0, '2020': 80.0, '2018': 352.0}
02/03/18- 21:44:48  -- 2019 -- 600 -- 358 -- {'2019': 640.0, '2020': 80.0, '2018': 347.0}
02/03/18- 21:44:48  -- 2020 -- 125 -- 80 -- {'2019': 636.0, '2020': 80.0, '2018': 347.0}
02/03/18- 21:44:51  -- 2018 -- 289 -- 400 -- {'2019': 636.0, '2020': 76.0, '2018': 347.0}
02/03/18- 21:44:51  -- 2019 -- 600 -- 368 -- {'2019': 636.0, '2020': 76.0, '2018': 343.0}
02/03/18- 21:44:51  -- 2020 -- 134 -- 80 -- {'2019': 632.0, '2020': 76.0, '2018': 343.0}
02/03/18- 21:44:54  -- 2018 -- 279 -- 400 -- {'2019': 632.0, '2020': 72.0, '2018': 343.0}
02/03/18- 21:44:55  -- 2019 -- 600 -- 377 -- {'2019': 632.0, '2020': 72.0, '2018': 339.0}
02/03/18- 21:44:55  -- 2020 -- 145 -- 80 -- {'2019': 628.0, '2020': 72.0, '2018': 339.0}
02/03/18- 21:44:58  -- 2018 -- 269 -- 400 -- {'2019': 628.0, '2020': 67.0, '2018': 339.0}
02/03/18- 21:44:58  -- 2019 -- 600 -- 391 -- {'2019': 628.0, '2020': 67.0, '2018': 335.0}
02/03/18- 21:44:58  -- 2020 -- 155 -- 80 -- {'2019': 622.0, '2020': 67.0, '2018': 335.0}
02/03/18- 21:45:01  -- 2018 -- 258 -- 400 -- {'2019': 622.0, '2020': 63.0, '2018': 335.0}
02/03/18- 21:45:01  -- 2019 -- 599 -- 400 -- {'2019': 622.0, '2020': 63.0, '2018': 330.0}
02/03/18- 21:45:01  -- 2020 -- 165 -- 80 -- {'2019': 622.0, '2020': 63.0, '2018': 330.0}
02/03/18- 21:45:04  -- 2018 -- 249 -- 400 -- {'2019': 622.0, '2020': 59.0, '2018': 330.0}
02/03/18- 21:45:04  -- 2019 -- 588 -- 400 -- {'2019': 622.0, '2020': 59.0, '2018': 326.0}
02/03/18- 21:45:04  -- 2020 -- 175 -- 80 -- {'2019': 622.0, '2020': 59.0, '2018': 326.0}
02/03/18- 21:45:07  -- 2018 -- 239 -- 400 -- {'2019': 622.0, '2020': 54.0, '2018': 326.0}
02/03/18- 21:45:07  -- 2019 -- 579 -- 400 -- {'2019': 622.0, '2020': 54.0, '2018': 321.0}
02/03/18- 21:45:07  -- 2020 -- 183 -- 80 -- {'2019': 622.0, '2020': 54.0, '2018': 321.0}
02/03/18- 21:45:10  -- 2018 -- 231 -- 400 -- {'2019': 622.0, '2020': 51.0, '2018': 321.0}
02/03/18- 21:45:10  -- 2019 -- 569 -- 400 -- {'2019': 622.0, '2020': 51.0, '2018': 318.0}
02/03/18- 21:45:10  -- 2020 -- 194 -- 80 -- {'2019': 622.0, '2020': 51.0, '2018': 318.0}
02/03/18- 21:45:13  -- 2018 -- 219 -- 400 -- {'2019': 622.0, '2020': 46.0, '2018': 318.0}
02/03/18- 21:45:13  -- 2019 -- 561 -- 400 -- {'2019': 622.0, '2020': 46.0, '2018': 313.0}
02/03/18- 21:45:13  -- 2020 -- 205 -- 80 -- {'2019': 622.0, '2020': 46.0, '2018': 313.0}
02/03/18- 21:45:16  -- 2018 -- 209 -- 400 -- {'2019': 622.0, '2020': 41.0, '2018': 313.0}
02/03/18- 21:45:16  -- 2019 -- 551 -- 400 -- {'2019': 622.0, '2020': 41.0, '2018': 308.0}
02/03/18- 21:45:16  -- 2020 -- 214 -- 80 -- {'2019': 622.0, '2020': 41.0, '2018': 308.0}
02/03/18- 21:45:19  -- 2018 -- 198 -- 400 -- {'2019': 622.0, '2020': 37.0, '2018': 308.0}
02/03/18- 21:45:19  -- 2019 -- 539 -- 400 -- {'2019': 622.0, '2020': 37.0, '2018': 304.0}
02/03/18- 21:45:19  -- 2020 -- 224 -- 80 -- {'2019': 622.0, '2020': 37.0, '2018': 304.0}
02/03/18- 21:45:22  -- 2018 -- 190 -- 400 -- {'2019': 622.0, '2020': 33.0, '2018': 304.0}
02/03/18- 21:45:22  -- 2019 -- 530 -- 400 -- {'2019': 622.0, '2020': 33.0, '2018': 300.0}
02/03/18- 21:45:22  -- 2020 -- 234 -- 80 -- {'2019': 622.0, '2020': 33.0, '2018': 300.0}
02/03/18- 21:45:25  -- 2018 -- 180 -- 400 -- {'2019': 622.0, '2020': 29.0, '2018': 300.0}
02/03/18- 21:45:25  -- 2019 -- 520 -- 400 -- {'2019': 622.0, '2020': 29.0, '2018': 296.0}
02/03/18- 21:45:25  -- 2020 -- 245 -- 80 -- {'2019': 622.0, '2020': 29.0, '2018': 296.0}
02/03/18- 21:45:28  -- 2018 -- 168 -- 400 -- {'2019': 622.0, '2020': 24.0, '2018': 296.0}
02/03/18- 21:45:28  -- 2019 -- 510 -- 400 -- {'2019': 622.0, '2020': 24.0, '2018': 291.0}
02/03/18- 21:45:28  -- 2020 -- 254 -- 80 -- {'2019': 622.0, '2020': 24.0, '2018': 291.0}
02/03/18- 21:45:31  -- 2018 -- 157 -- 400 -- {'2019': 622.0, '2020': 20.0, '2018': 291.0}
02/03/18- 21:45:31  -- 2019 -- 500 -- 400 -- {'2019': 622.0, '2020': 20.0, '2018': 286.0}
02/03/18- 21:45:31  -- 2020 -- 264 -- 80 -- {'2019': 622.0, '2020': 20.0, '2018': 286.0}
02/03/18- 21:45:34  -- 2018 -- 147 -- 400 -- {'2019': 622.0, '2020': 16.0, '2018': 286.0}
02/03/18- 21:45:34  -- 2019 -- 500 -- 400 -- {'2019': 622.0, '2020': 16.0, '2018': 281.0}
02/03/18- 21:45:34  -- 2020 -- 275 -- 80 -- {'2019': 622.0, '2020': 16.0, '2018': 281.0}
02/03/18- 21:45:37  -- 2018 -- 138 -- 400 -- {'2019': 622.0, '2020': 11.0, '2018': 281.0}
02/03/18- 21:45:37  -- 2019 -- 500 -- 400 -- {'2019': 622.0, '2020': 11.0, '2018': 278.0}
02/03/18- 21:45:37  -- 2020 -- 285 -- 80 -- {'2019': 622.0, '2020': 11.0, '2018': 278.0}
02/03/18- 21:45:41  -- 2018 -- 128 -- 400 -- {'2019': 622.0, '2020': 7.0, '2018': 278.0}
02/03/18- 21:45:41  -- 2019 -- 500 -- 400 -- {'2019': 622.0, '2020': 7.0, '2018': 273.0}
02/03/18- 21:45:41  -- 2020 -- 295 -- 80 -- {'2019': 622.0, '2020': 7.0, '2018': 273.0}
02/03/18- 21:45:44  -- 2018 -- 119 -- 400 -- {'2019': 622.0, '2020': 7.0, '2018': 273.0}
02/03/18- 21:45:44  -- 2019 -- 493 -- 400 -- {'2019': 622.0, '2020': 7.0, '2018': 269.0}
02/03/18- 21:45:44  -- 2020 -- 300 -- 80 -- {'2019': 622.0, '2020': 7.0, '2018': 269.0}
02/03/18- 21:45:47  -- 2018 -- 110 -- 400 -- {'2019': 622.0, '2020': 0.0, '2018': 269.0}
02/03/18- 21:45:47  -- 2019 -- 484 -- 400 -- {'2019': 622.0, '2020': 0.0, '2018': 265.0}
02/03/18- 21:45:47  -- 2020 -- 300 -- 80 -- {'2019': 622.0, '2020': 0.0, '2018': 265.0}
02/03/18- 21:45:50  -- 2018 -- 101 -- 400 -- {'2019': 622.0, '2020': 0.0, '2018': 265.0}
02/03/18- 21:45:50  -- 2019 -- 473 -- 400 -- {'2019': 622.0, '2020': 0.0, '2018': 261.0}
02/03/18- 21:45:50  -- 2020 -- 300 -- 80 -- {'2019': 423.0, '2020': 0.0, '2018': 261.0}
02/03/18- 21:45:53  -- 2018 -- 92 -- 400 -- {'2019': 423.0, '2020': 0.0, '2018': 261.0}
02/03/18- 21:45:53  -- 2019 -- 463 -- 400 -- {'2019': 423.0, '2020': 0.0, '2018': 258.0}
02/03/18- 21:45:53  -- 2020 -- 303 -- 80 -- {'2019': 419.0, '2020': 0.0, '2018': 258.0}
02/03/18- 21:45:56  -- 2018 -- 82 -- 400 -- {'2019': 419.0, '2020': 747.0, '2018': 258.0}
02/03/18- 21:45:56  -- 2019 -- 452 -- 400 -- {'2019': 419.0, '2020': 747.0, '2018': 253.0}
02/03/18- 21:45:56  -- 2020 -- 311 -- 80 -- {'2019': 414.0, '2020': 747.0, '2018': 253.0}
02/03/18- 21:45:59  -- 2018 -- 72 -- 400 -- {'2019': 414.0, '2020': 743.0, '2018': 253.0}
02/03/18- 21:45:59  -- 2019 -- 444 -- 400 -- {'2019': 414.0, '2020': 743.0, '2018': 249.0}
02/03/18- 21:45:59  -- 2020 -- 321 -- 80 -- {'2019': 411.0, '2020': 743.0, '2018': 249.0}
02/03/18- 21:46:02  -- 2018 -- 64 -- 400 -- {'2019': 411.0, '2020': 739.0, '2018': 249.0}
02/03/18- 21:46:02  -- 2019 -- 435 -- 400 -- {'2019': 411.0, '2020': 739.0, '2018': 245.0}
